run_date,wave,source_markdown_path,source_pdf_path,cleaned_tmp_path,cleaned_canonical_path,raw_lines,cleaned_lines,removed_artifact_lines,table_captions,normalized_tables,profile
2026-03-02,base,/Users/dsteele/repos/wap-labs/tmp/docling-rerun/ext/WAP-225-TCP-20010331-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-225-TCP-20010331-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun/ext/WAP-225-TCP-20010331-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-225-TCP-20010331-a.cleaned.md,431,342,79,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,base,/Users/dsteele/repos/wap-labs/tmp/docling-rerun/ext/WAP-229-HTTP-20010329-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-229-HTTP-20010329-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun/ext/WAP-229-HTTP-20010329-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-229-HTTP-20010329-a.cleaned.md,377,337,34,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,base,/Users/dsteele/repos/wap-labs/tmp/docling-rerun/ext/WAP-229_001-HTTP-20011031-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-229_001-HTTP-20011031-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun/ext/WAP-229_001-HTTP-20011031-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-229_001-HTTP-20011031-a.cleaned.md,155,131,17,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-188-WAPGenFormats-20010710-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-188-WAPGenFormats-20010710-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-188-WAPGenFormats-20010710-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-188-WAPGenFormats-20010710-a.cleaned.md,205,132,66,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-191_102-WML-20001213-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-191_102-WML-20001213-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-191_102-WML-20001213-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-191_102-WML-20001213-a.cleaned.md,98,78,15,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-191_104-WML-20010718-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-191_104-WML-20010718-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-191_104-WML-20010718-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-191_104-WML-20010718-a.cleaned.md,3005,2954,163,7,6,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-191_105-WML-20020212-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-191_105-WML-20020212-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-191_105-WML-20020212-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-191_105-WML-20020212-a.cleaned.md,215,174,37,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-192-WBXML-20010725-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-192-WBXML-20010725-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-192-WBXML-20010725-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-192-WBXML-20010725-a.cleaned.md,827,759,61,7,7,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-192_105-WBXML-20011015-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-192_105-WBXML-20011015-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-192_105-WBXML-20011015-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-192_105-WBXML-20011015-a.cleaned.md,171,138,27,0,0,docling:dlparse_v4,no-ocr,image-placeholder
2026-03-02,remaining,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-193-WMLScript-20001025-a.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/WAP-193-WMLScript-20001025-a.pdf,/Users/dsteele/repos/wap-labs/tmp/docling-rerun-remaining/core/WAP-193-WMLScript-20001025-a.cleaned.md,/Users/dsteele/repos/wap-labs/spec-processing/source-material/parsed-markdown/docling-cleaned/WAP-193-WMLScript-20001025-a.cleaned.md,6483,6019,455,0,0,docling:dlparse_v4,no-ocr,image-placeholder
